Time,Open,High,Low,Close
2020-12-20 20:30:00,24113.57000000,24295.00000000,24024.00000000,24172.25000000
2020-12-20 21:00:00,24172.99000000,24208.62000000,23665.00000000,23789.43000000
2020-12-20 21:30:00,23788.66000000,23845.00000000,23350.00000000,23373.05000000
2020-12-20 22:00:00,23376.94000000,23567.30000000,23090.00000000,23478.55000000
2020-12-20 22:30:00,23478.55000000,23614.36000000,23423.90000000,23507.79000000
2020-12-20 23:00:00,23507.03000000,23594.73000000,23477.08000000,23520.63000000
2020-12-20 23:30:00,23520.64000000,23579.97000000,23450.00000000,23455.52000000
2020-12-21 00:00:00,23455.54000000,23570.00000000,23287.94000000,23545.72000000
2020-12-21 00:30:00,23545.71000000,23709.31000000,23523.62000000,23679.55000000
2020-12-21 01:00:00,23679.55000000,23744.86000000,23587.85000000,23672.98000000
